headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.note#text|metadata.mods.note.0|metadata.mods.note.1|metadata.mods.note.2#text|metadata.mods.note.2@displayLabel|metadata.mods.note@displayLabel|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.physicalDescriptionextent|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInfo.recordContentSource.1|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@displayLabel|metadata.mods.relatedItem@type|metadata.mods.subject.0.namenamePart|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.geographic#text|metadata.mods.subject.2.geographic@authority|metadata.mods.subject.2.geographic@valueURI|metadata.mods.subject.2geographic|metadata.mods.subject.3.cartographicscoordinates|metadata.mods.subject.3.geographic#text|metadata.mods.subject.3.geographic@authority|metadata.mods.subject.3.geographic@valueURI|metadata.mods.subject.3geographic|metadata.mods.subject.4.cartographicscoordinates|metadata.mods.subject.4geographic|metadata.mods.subject.5.cartographicscoordinates|metadata.mods.subject.5.geographic#text|metadata.mods.subject.5.geographic@authority|metadata.mods.subject.5.geographic@valueURI|metadata.mods.titleInfo.0title|metadata.mods.titleInfo.1@type|metadata.mods.titleInfo.1title|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modstypeOfResource
2019-04-24T02:01:15Z|smhc_13510|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1972|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A13510|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A13510/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1972|1972|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1972|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1972 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 1972: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10043|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0044|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10043|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10043/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |8/31-9/1-2/1929|1929-08-31|edtf|yes|start|1929-09-02|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0044|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.705, -83.2575|    |    |    |Guyot, Mount (Tenn.)|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Spending night near Guyot Aug 31 - Sept 1 + 2, 1929 (image number 341)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Albert ""Dutch"" Roth in foreground"|still image
2019-04-24T02:01:15Z|smhc_12756|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1962|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A12756|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A12756/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1962|1962|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1962|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1962 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 1962: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_16192|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_2005|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16192|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16192/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|2005|2005|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_2005|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |2005 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 2005: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10461|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1932|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10461|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10461/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1932|1932|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1932|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Program for 1932 and Other Information|alternative|Seventh Annual Handbook 1932: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10014|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0015|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10014|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10014/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |1/22/1928|1928-01-22|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0015|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.68342, -83.79351|    |    |    |Sunshine (Tenn.)|    |    |    |    |Luke, Mount (Tenn.)|    |    |    |    |    |    |    |    |    |Sunshine from Mt. Luke Jan 22-1928 (image number 23)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_10076|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0077|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10076|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10076/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |4/11-12/1931|1931-04-11|edtf|yes|start|1931-04-12|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0077|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.59426, -83.84184|Cades Cove (Tenn.)|lcsh|http://id.loc.gov/authorities/subjects/sh85018626|    |35.5687, -83.70628|    |    |    |Thunderhead Mountain (Tenn.)|    |    |    |    |    |    |    |    |    |Cades Cove in distance taken from Thunderhead April 11-12-1931 (image number 712)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_10392|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1931|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10392|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10392/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1931|1931|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1931|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Sixth Annual Handbook of the Smoky Mountains Hiking Club: Program Hikes for 1931 and Other Information|alternative|Sixth Annual Handbook 1931: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10028|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0029|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10028|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10028/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |6/2-3/1928|1928-06-02|edtf|yes|start|1928-06-03|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0029|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.59426, -83.84184|Cades Cove (Tenn.)|lcsh|http://id.loc.gov/authorities/subjects/sh85018626|    |35.5687, -83.70628|    |    |    |Thunderhead Mountain (Tenn.)|    |    |    |    |    |    |    |    |    |Cave Coves & Thunderhead in Distance on Thunderhead hike June 2-3-1928 (image number 103)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_10086|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0087|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10086|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10086/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title created from image details.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |1928-1931|1928|edtf|yes|start|1931|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0087|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Landscape View (image number 607)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_10077|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0078|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10077|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10077/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title created from image details.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |4/11-12/1931|1931-04-11|edtf|yes|start|1931-04-12|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0078|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.61759, -83.66934|    |    |    |Thunderhead Prong (Tenn.)|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Cascading water on Thunderhead Prong (image number 713)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_10305|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1930|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10305|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10305/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1930|1930|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1930|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Annual Publication of the Smoky Mountains Hiking Club: Program of Hikes for 1930 and Other Information|alternative|Program of Hikes for 1930: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10085|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0086|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10085|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10085/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |5/2-3/1931|1931-05-02|edtf|yes|start|1931-05-03|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0086|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.65426, -83.43683|LeConte, Mount (Tenn.)|lcsh|http://id.loc.gov/authorities/subjects/sh86006260|    |35.65454, -83.44127|    |    |    |Le Conte Lodge (Tenn.)|    |    |    |    |    |    |    |    |    |Flash Light Picture on Le Conte May 2-3-1931 (image number 736)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Albert ""Dutch"" Roth in front third from right"|still image
2019-04-24T02:01:15Z|smhc_10004|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0005|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10004|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10004/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title created from image details.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |1928-1931|1928|edtf|yes|start|1931|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0005|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Train Derailment (image number 612)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_10052|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0053|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10052|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10052/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |1/12/1930|1930-01-12|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0053|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.72897, -83.8299|    |    |    |Nebo, Mount (Tenn.)|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Club Leaving Cars for Mt. Nebo Jan 12-1930 (image number 406)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_10019|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0020|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10019|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10019/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |2/4-5/1928|1928-02-04|edtf|yes|start|1928-02-05|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0020|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.69676, -83.57267|    |    |    |Harrison, Mount (Tenn.)|    |    |    |    |    |    |    |    |    |    |    |    |    |    |On way to Mt. Harrison Feb 4-5-1928 (image number 36)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
